,id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year,star_names,distance,mass,radius,luminosity
282,282,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
283,283,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
284,284,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
285,285,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
286,286,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
287,287,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Mirfak,0590,8.5,68,"5,000"
288,288,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Wezen,"1,600",17,200,"82,000"
289,289,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,0.0,152.0,L0γ,0.025773876,0.14489582999999998,0.0,Wezen,"1,600",17,200,"82,000"
290,290,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
291,291,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
292,292,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
293,293,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
294,294,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
295,295,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Wezen,"1,600",17,200,"82,000"
296,296,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Sargas,0270,5.7,26,"1,800"
297,297,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Sargas,0270,5.7,26,"1,800"
298,298,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Sargas,0270,5.7,26,"1,800"
299,299,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,0.0,35.0,T6,0.031501404000000004,0.10173536999999999,2002.0,Sargas,0270,5.7,26,"1,800"
300,300,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Sargas,0270,5.7,26,"1,800"
301,301,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Sargas,0270,5.7,26,"1,800"
302,302,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Sargas,0270,5.7,26,"1,800"
303,303,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Sargas,0270,5.7,26,"1,800"
304,304,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
305,305,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
306,306,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
307,307,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
308,308,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
309,309,LP 771-21,0,2h 48m 41s,−16° 51′ 21.6″,0.0,53.0,M8,0.074457864,0.11098404,0.0,Kaus Australis,0140,3.5,6.8,360
310,310,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Kaus Australis,0140,3.5,6.8,360
311,311,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Kaus Australis,0140,3.5,6.8,360
312,312,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
313,313,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
314,314,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
315,315,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
316,316,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
317,317,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
318,318,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
319,319,2MASS J02511327+0047364,0,2h 51m 13.27s,−0° 47′ 36.4″,0.0,0.0,M8,0.0,0.0,0.0,Avior,0630,9.0,130,"60,000"
320,320,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
321,321,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
322,322,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
323,323,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
324,324,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
325,325,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
326,326,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
327,327,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Alkaid,0104,6.1,3.4,"1,350"
328,328,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
329,329,2MASS J02535980+3206373,0,2h 53m 59.8s,32° 6′ 37.3″,0.0,184.0,M7β,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
330,330,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
331,331,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
332,332,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
333,333,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
334,334,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
335,335,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Menkalinan,081,2.39,2.77,50
336,336,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Atria,0390,7,92,"5,500"
337,337,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Atria,0390,7,92,"5,500"
338,338,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Atria,0390,7,92,"5,500"
339,339,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24.0,T8,0.06204822,0.19524969999999997,0.0,Atria,0390,7,92,"5,500"
340,340,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Atria,0390,7,92,"5,500"
341,341,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Atria,0390,7,92,"5,500"
342,342,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Atria,0390,7,92,"5,500"
343,343,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Atria,0390,7,92,"5,500"
344,344,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
345,345,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
346,346,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
347,347,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
348,348,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
349,349,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,0.07636704,0.09968010999999999,2006.0,Alhena,0109,2.8,3.3,120
350,350,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Alhena,0109,2.8,3.3,120
351,351,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Alhena,0109,2.8,3.3,120
352,352,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
353,353,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
354,354,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
355,355,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
356,356,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
357,357,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
358,358,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
359,359,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,0.0,45.0,L7,0.046774812,0.09968010999999999,2008.0,Peacock,0180,5.9,4.8,"2,200"
360,360,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
361,361,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
362,362,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
363,363,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
364,364,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
365,365,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
366,366,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
367,367,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Alsephina[2],0080,2.4,2.9,90
368,368,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Mirzam,0500,13.5,10,"27,000"
369,369,2MASS J03205965+1854233,0,3h 20m 59.65s,18° 54′ 23.3″,0.0,47.0,M8,0.084003744,0.11817744999999999,0.0,Mirzam,0500,13.5,10,"27,000"
370,370,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
371,371,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
372,372,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
373,373,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
374,374,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
375,375,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Mirzam,0500,13.5,10,"27,000"
376,376,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Polaris,0430,5.4,39,"2,500"
377,377,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Polaris,0430,5.4,39,"2,500"
378,378,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Polaris,0430,5.4,39,"2,500"
379,379,2MASS J03231002-4631237,0,3h 23m 10.02s,−46° 31′ 23.7″,0.0,192.0,L0γ,0.021955524,0.17058658,0.0,Polaris,0430,5.4,39,"2,500"
380,380,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Polaris,0430,5.4,39,"2,500"
381,381,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Polaris,0430,5.4,39,"2,500"
382,382,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Polaris,0430,5.4,39,"2,500"
383,383,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Polaris,0430,5.4,39,"2,500"
384,384,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
385,385,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
386,386,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
387,387,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
388,388,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
389,389,SDSS J032553.17+042540.1,0,3h 25m 53.22s,4° 25′ 40.6″,0.0,59.0,T5.5,0.04295646,0.09762484999999999,0.0,Alphard,0180,3.0,50,780
390,390,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Alphard,0180,3.0,50,780
391,391,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Alphard,0180,3.0,50,780
392,392,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
393,393,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
394,394,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
395,395,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
396,396,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
397,397,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
398,398,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
399,399,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,0.0,80.0,L5γ,0.017182584,0.13359189999999999,2003.0,Mintaka,01200,24,16.5,"190,000"
400,400,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
401,401,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
402,402,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
403,403,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
404,404,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
405,405,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
406,406,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
407,407,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Scheat,0196,2.1,95,"1,500"
408,408,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Almaaz,0653,15,140,"43,000"
409,409,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,0.0,98.0,L8,0.051547752,0.10070773999999999,2000.0,Almaaz,0653,15,140,"43,000"
410,410,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
411,411,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
412,412,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
413,413,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
414,414,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
415,415,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Almaaz,0653,15,140,"43,000"
416,416,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Rasalgethi,0360,2.8,280,"8,300"
417,417,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Rasalgethi,0360,2.8,280,"8,300"
418,418,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Rasalgethi,0360,2.8,280,"8,300"
419,419,2MASS J03341218-4953322,0,3h 34m 12.18s,−49° 53′ 32.2″,0.0,27.0,M9,0.069684924,0.10687352,0.0,Rasalgethi,0360,2.8,280,"8,300"
420,420,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Rasalgethi,0360,2.8,280,"8,300"
421,421,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Rasalgethi,0360,2.8,280,"8,300"
422,422,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Rasalgethi,0360,2.8,280,"8,300"
423,423,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Rasalgethi,0360,2.8,280,"8,300"
424,424,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
425,425,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
426,426,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
427,427,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
428,428,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
